 iteration      100/  200000 | consumed samples:         3200 | elapsed time per iteration (ms): 471.2 | learning rate: 4.495E-05 | global batch size:    32 | lm loss: 1.785777E-02 | loss scale: 4194304.0 | grad norm: 0.008 | number of skipped iterations:  11 | number of nan iterations:   0 |
 iteration   187300/  200000 | consumed samples:      5993600 | elapsed time per iteration (ms): 401.2 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.112737E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   187400/  200000 | consumed samples:      5996800 | elapsed time per iteration (ms): 347.7 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.406960E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   187500/  200000 | consumed samples:      6000000 | elapsed time per iteration (ms): 474.7 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.165738E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   187600/  200000 | consumed samples:      6003200 | elapsed time per iteration (ms): 368.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.387785E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   187700/  200000 | consumed samples:      6006400 | elapsed time per iteration (ms): 325.1 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.204295E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   187800/  200000 | consumed samples:      6009600 | elapsed time per iteration (ms): 374.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.319550E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   187900/  200000 | consumed samples:      6012800 | elapsed time per iteration (ms): 336.2 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.346354E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188000/  200000 | consumed samples:      6016000 | elapsed time per iteration (ms): 324.7 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.189906E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188100/  200000 | consumed samples:      6019200 | elapsed time per iteration (ms): 354.8 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.224419E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188200/  200000 | consumed samples:      6022400 | elapsed time per iteration (ms): 464.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.241504E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188300/  200000 | consumed samples:      6025600 | elapsed time per iteration (ms): 333.7 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.420759E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188400/  200000 | consumed samples:      6028800 | elapsed time per iteration (ms): 328.6 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.364120E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188500/  200000 | consumed samples:      6032000 | elapsed time per iteration (ms): 358.0 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.176213E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188600/  200000 | consumed samples:      6035200 | elapsed time per iteration (ms): 355.0 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.264438E-06 | loss scale: 2147483648.0 | grad norm: 0.000 | number of skipped iterations:   1 | number of nan iterations:   0 |
 iteration   188700/  200000 | consumed samples:      6038400 | elapsed time per iteration (ms): 337.3 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.257654E-06 | loss scale: 2147483648.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   188800/  200000 | consumed samples:      6041600 | elapsed time per iteration (ms): 335.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.267708E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   2 | number of nan iterations:   0 |
 iteration   188900/  200000 | consumed samples:      6044800 | elapsed time per iteration (ms): 287.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.114090E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189000/  200000 | consumed samples:      6048000 | elapsed time per iteration (ms): 329.0 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.332341E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189100/  200000 | consumed samples:      6051200 | elapsed time per iteration (ms): 339.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.191300E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189200/  200000 | consumed samples:      6054400 | elapsed time per iteration (ms): 361.2 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.420378E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189300/  200000 | consumed samples:      6057600 | elapsed time per iteration (ms): 354.0 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.134540E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189400/  200000 | consumed samples:      6060800 | elapsed time per iteration (ms): 351.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.186169E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189500/  200000 | consumed samples:      6064000 | elapsed time per iteration (ms): 313.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.238669E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189600/  200000 | consumed samples:      6067200 | elapsed time per iteration (ms): 299.8 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.524717E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189700/  200000 | consumed samples:      6070400 | elapsed time per iteration (ms): 340.8 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.290546E-06 | loss scale: 536870912.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189800/  200000 | consumed samples:      6073600 | elapsed time per iteration (ms): 314.0 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.136355E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   189900/  200000 | consumed samples:      6076800 | elapsed time per iteration (ms): 328.3 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.314654E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190000/  200000 | consumed samples:      6080000 | elapsed time per iteration (ms): 379.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.016753E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190100/  200000 | consumed samples:      6083200 | elapsed time per iteration (ms): 338.7 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.414140E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190200/  200000 | consumed samples:      6086400 | elapsed time per iteration (ms): 411.1 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.198036E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190300/  200000 | consumed samples:      6089600 | elapsed time per iteration (ms): 328.2 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.058663E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190400/  200000 | consumed samples:      6092800 | elapsed time per iteration (ms): 551.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.106189E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190500/  200000 | consumed samples:      6096000 | elapsed time per iteration (ms): 336.1 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.224850E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190600/  200000 | consumed samples:      6099200 | elapsed time per iteration (ms): 396.0 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.213243E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   1 | number of nan iterations:   0 |
 iteration   190700/  200000 | consumed samples:      6102400 | elapsed time per iteration (ms): 348.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.085618E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190800/  200000 | consumed samples:      6105600 | elapsed time per iteration (ms): 359.1 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.020097E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   190900/  200000 | consumed samples:      6108800 | elapsed time per iteration (ms): 331.4 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.346406E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191000/  200000 | consumed samples:      6112000 | elapsed time per iteration (ms): 363.8 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.093492E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191100/  200000 | consumed samples:      6115200 | elapsed time per iteration (ms): 379.3 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.360613E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191200/  200000 | consumed samples:      6118400 | elapsed time per iteration (ms): 351.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.146465E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191300/  200000 | consumed samples:      6121600 | elapsed time per iteration (ms): 346.2 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.239086E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191400/  200000 | consumed samples:      6124800 | elapsed time per iteration (ms): 382.5 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.192225E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191500/  200000 | consumed samples:      6128000 | elapsed time per iteration (ms): 378.1 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.197896E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191600/  200000 | consumed samples:      6131200 | elapsed time per iteration (ms): 336.6 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 4.966223E-06 | loss scale: 2147483648.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191700/  200000 | consumed samples:      6134400 | elapsed time per iteration (ms): 369.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.043398E-06 | loss scale: 2147483648.0 | grad norm: 0.000 | number of skipped iterations:   1 | number of nan iterations:   0 |
 iteration   191800/  200000 | consumed samples:      6137600 | elapsed time per iteration (ms): 368.9 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.097454E-06 | loss scale: 2147483648.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   191900/  200000 | consumed samples:      6140800 | elapsed time per iteration (ms): 359.8 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.393895E-06 | loss scale: 2147483648.0 | grad norm: 0.000 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration   192000/  200000 | consumed samples:      6144000 | elapsed time per iteration (ms): 366.3 | learning rate: 1.000E-05 | global batch size:    32 | lm loss: 5.129932E-06 | loss scale: 1073741824.0 | grad norm: 0.000 | number of skipped iterations:   1 | number of nan iterations:   0 |
